id,UserID,TestID,trueAzimuth,trueElevation,guessedAzimuth,guessedElevation,isBypassed,guessedIsBypassed,library,guessType,sample,view,createdAt,updatedAt,duration,versionSha,os
5013,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,180,0,0,0,false,false,resonance,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5012,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,45,0,150,0,false,false,resonance,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5011,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,135,0,345,0,false,false,resonance,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5010,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,315,0,330,0,false,false,resonance,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5009,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,45,0,45,0,false,false,resonance,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5008,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,180,0,300,0,false,false,resonance,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5007,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,315,0,315,0,false,false,resonance,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5006,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,45,0,60,0,false,false,resonance,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5005,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,0,150,0,false,false,resonance,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5004,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,180,0,180,0,false,false,resonance,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5003,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,0,60,0,false,false,resonance,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5002,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,0,255,0,false,false,resonance,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5001,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,315,0,285,0,false,false,resonance,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4988,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,0,90,0,false,false,web-api,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4987,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,45,0,75,0,false,false,web-api,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4986,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,135,0,60,0,false,false,web-api,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4985,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,45,0,135,0,false,false,web-api,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4984,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,315,0,240,0,false,false,web-api,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4983,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,0,270,0,false,false,web-api,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4982,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,135,0,60,0,false,false,web-api,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4981,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,0,270,0,false,false,web-api,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4980,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,225,0,255,0,false,false,web-api,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4979,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,0,75,0,false,false,web-api,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4978,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,225,0,270,0,false,false,web-api,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4977,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,0,90,0,false,false,web-api,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4976,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,180,0,180,0,false,false,web-api,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4975,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,45,0,90,0,false,false,web-api,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4974,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,135,0,90,0,false,false,web-api,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4973,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,180,0,90,0,false,false,web-api,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4972,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,315,0,315,0,false,false,web-api,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4971,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,0,300,0,false,false,web-api,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4970,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,180,0,0,0,false,false,web-api,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4969,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,225,0,315,0,false,false,web-api,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4968,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,315,0,195,0,false,false,web-api,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4955,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,315,0,330,0,false,false,js-ambisonics,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4954,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,225,0,255,0,false,false,js-ambisonics,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4953,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,0,300,0,false,false,js-ambisonics,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5066,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,-45,0,-45,false,false,mach1,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5065,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,-90,0,0,false,false,mach1,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5064,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,90,0,0,false,false,mach1,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5063,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,45,0,-45,false,false,mach1,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5062,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,-45,0,0,false,false,mach1,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5061,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,-90,0,0,false,false,mach1,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5060,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,45,0,45,false,false,mach1,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5059,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,-90,0,0,false,false,mach1,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5058,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,90,0,0,false,false,mach1,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5057,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,45,0,0,false,false,mach1,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5056,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,90,0,0,false,false,mach1,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5055,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,-45,0,-45,false,false,mach1,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5033,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,90,0,0,false,false,resonance,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5032,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,45,0,0,false,false,resonance,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5031,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,-90,0,45,false,false,resonance,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5030,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,-45,0,-45,false,false,resonance,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5029,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,45,0,0,false,false,resonance,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5028,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,90,0,0,false,false,resonance,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5027,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,45,0,0,false,false,resonance,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5026,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,-45,0,45,false,false,resonance,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5025,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,-90,0,0,false,false,resonance,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5024,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,90,0,-45,false,false,resonance,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5023,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,-45,0,45,false,false,resonance,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5022,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,-90,0,0,false,false,resonance,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
5000,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,45,0,0,false,false,web-api,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4999,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,-90,0,0,false,false,web-api,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4998,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,-45,0,45,false,false,web-api,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4997,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,-90,0,-45,false,false,web-api,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4996,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,45,0,45,false,false,web-api,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4995,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,-45,0,45,false,false,web-api,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4994,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,90,0,-45,false,false,web-api,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4993,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,45,0,0,false,false,web-api,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4992,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,90,0,-45,false,false,web-api,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4991,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,-90,0,45,false,false,web-api,,/sample-environmental.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4990,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,270,90,0,0,false,false,web-api,,/sample-speech.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
4989,user_mWHMubr1PC_F8_TbFa8FA,Og7fWoWPUjtNkAIBSeu9c,90,-45,0,-45,false,false,web-api,,/sample-pinknoise.mp3,outside,Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),Tue Apr 02 2024 17:18:17 GMT+0000 (Coordinated Universal Time),,5f9eb1e80116c3801ce5266b91b59c918d947e0d,undetermined
